rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,text_sentiment,title_sentiment,text_sentiment_Original
5.0,Best Water Filter I've Tried!,"I purchased two other types of water filters from Amazon for my Kenmore Elite refrigerator. I had to send both of them back because they caused the water dispenser to make a hammering noise and water would barely come out the dispenser. This filter I actually purchased from Home Depot and it works great. It is the only one certified to work with my refrigerator. The others were less expensive and probably were made in China. This is the only filter I will buy in the future.<br /><br />I also feel like this filter will do a better job filtering out containments than the other less expensive filters. I haven't ran any tests, but the water tastes great and you get what you pay for. I like saving money as much as anyone else, but I don't mind spend more in this case.",[],B00UXG4WR8,B00UXG4WR8,AEC2EOHSXMGD5LBRNBYTVAG526SA,2018-07-22 16:25:21.588,0,False,"i purchase two other type of water filter from amazon for my kenmore elite refrigerator . i have to send both of they back because they cause the water dispenser to make a hammering noise and water would barely come out the dispenser . this filter i actually purchase from home depot and it work great . it be the only one certify to work with my refrigerator . the other be less expensive and probably be make in china . this be the only filter i will buy in the future.<br /><br />i also feel like this filter will do a well job filter out containment than the other less expensive filter . i have not run any test , but the water taste great and you get what you pay for . i like save money as much as anyone else , but i do not mind spend more in this case .",best water filter i have try !,purchase type water filter amazon kenmore elite refrigerator send cause water dispenser hammering noise water barely come dispenser filter actually purchase home depot work great certify work refrigerator expensive probably china filter buy feel like filter well job filter containment expensive filter run test water taste great pay like save money mind spend case,best water filter try,4,4,4
1.0,Black junk comes out of filter,"Evidently, this is an activated carbon filter and improperly constructed. After just a couple of months use, I get black globs coming out and stopping up the refrigerator dispenser nozzle. Will never buy again.",[],B00UXG4WR8,B00UXG4WR8,AHIVRLUVK7CJ2B266P6JLFJ53PWQ,2018-08-14 21:53:18.814,8,True,"evidently , this be an activate carbon filter and improperly construct . after just a couple of month use , i get black glob come out and stop up the refrigerator dispenser nozzle . will never buy again .",black junk come out of filter,evidently activate carbon filter improperly construct couple month use black glob come stop refrigerator dispenser nozzle buy,black junk come filter,0,0,0
5.0,Perfect fit,This is a perfect fit for my refrigerator. This is my 2nd time I've made a purchase with this brand. Very happy with my purchase.,[],B00UXG4WR8,B00UXG4WR8,AEGIVNUSEQTA2POERX3ZSAJUTXAA,2021-02-03 22:17:34.450,0,True,this be a perfect fit for my refrigerator . this be my 2nd time i have make a purchase with this brand . very happy with my purchase .,perfect fit,perfect fit refrigerator time purchase brand happy purchase,perfect fit,4,4,4
5.0,Great filter!,Happy with this product.,[],B00UXG4WR8,B00UXG4WR8,AEUUWFAXL766BYLTMWTHRHKKESZA,2020-11-24 18:17:40.907,0,True,happy with this product .,great filter !,happy product,great filter,4,4,4
5.0,"I need it, when I need it!","I feel it is a little expensive, but...it is what I need.",[],B00UXG4WR8,B00UXG4WR8,AFKXCS6R2IOY2IT23CSTE5XMYOAA,2020-01-25 18:52:17.234,0,True,"i feel it be a little expensive , but ... it be what i need .","i need it , when i need it !",feel little expensive need,need need,2,4,3
5.0,Great product,"Was so easy to replace ,I would recommend highly.  And will buy again when needed.",[],B00UXG4WR8,B00UXG4WR8,AH7X77PGYMJHTEYCYKAJQVVKZM3A,2017-07-27 17:14:04.957,0,True,"be so easy to replace , i would recommend highly .   and will buy again when need .",great product,easy replace recommend highly buy need,great product,4,4,4
1.0,These are Knockoffs!,"This water filter is NOT legitimate.  Does not filter anything!  Total rip off!  Noticed unfiltered water and filtered water tasted exactly the same, so I had my ""filtered"" water tested, and it matched up exactly to ""un-filtered"" water.  Rip off!",[],B00UXG4WR8,B00UXG4WR8,AHFCA25R7RLECM5WBFYK32CVWXRA,2022-06-17 19:01:40.504,0,True,"this water filter be not legitimate .   do not filter anything !   total rip off !   notice unfiltered water and filter water taste exactly the same , so i have my "" filter "" water test , and it match up exactly to "" un - filter "" water .   rip off !",these be knockoffs !,water filter legitimate filter total rip notice unfiltered water filter water taste exactly filter water test match exactly un filter water rip,knockoffs,0,4,0
1.0,Does not reduce Total Dissolved Solids (TDS),"You may find reviews discounting the importance of a TDS measurement talking about what it doesn't measure.  Those miss the point.  Ok, there might be some other bad stuff that might get removed that is not part of a TDS measurement.  That's great.  However, that doesn't change the fact that TDS is measuring OTHER CONTAMINANTS THAT STILL REMAIN.<br /><br />The Environmental Protection Agency's (EPA's) National Secondary Drinking Water Regulations (NSDWRs) limit TDS to 500mg/L.  This filter does not reduce TDS below this level.<br /><br />From the Environmental Protection Agency's Website:<br /><br />National Secondary Drinking Water Regulations (NSDWRs)<br />NSDWRs (or secondary standards) are non-enforceable guidelines regulating contaminants that may cause cosmetic effects (such as skin or tooth discoloration) or aesthetic effects (such as taste, odor, or color) in drinking water. EPA recommends secondary standards to water systems but does not require systems to comply with the standard. However, states may choose to adopt them as enforceable standards<br /><br />List of National Secondary Drinking Water Regulations<br />Contaminant Secondary Standard<br />Aluminum 0.05 to 0.2 mg/L<br />Chloride 250 mg/L<br />Color 15 (color units)<br />Copper 1.0 mg/L<br />Corrosivity noncorrosive<br />Fluoride 2.0 mg/L<br />Foaming Agents 0.5 mg/L<br />Iron 0.3 mg/L<br />Manganese 0.05 mg/L<br />Odor 3 threshold odor number<br />pH 6.5-8.5<br />Silver 0.10 mg/L<br />Sulfate 250 mg/L<br />Total Dissolved Solids 500 mg/L<br />Zinc 5 mg/L","[{'small_image_url': 'https://m.media-amazon.com/images/I/716dIblMjML._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/716dIblMjML._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/716dIblMjML._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00UXG4WR8,B00UXG4WR8,AGJKWSZ4CBQWIUIZYR64RSAGCLYQ,2022-09-14 18:56:41.549,0,False,"you may find review discount the importance of a tds measurement talk about what it do not measure .   those miss the point .   ok , there might be some other bad stuff that might get remove that be not part of a tds measurement .   that be great .   however , that do not change the fact that tds be measure other contaminant that still remain.<br /><br />the environmental protection agency 's ( epa 's ) national secondary drinking water regulations ( nsdwrs ) limit tds to 500mg / l.   this filter do not reduce tds below this level.<br /><br />from the environmental protection agency 's website:<br /><br />national secondary drinking water regulations ( nsdwrs)<br />nsdwrs ( or secondary standard ) be non - enforceable guideline regulate contaminant that may cause cosmetic effect ( such as skin or tooth discoloration ) or aesthetic effect ( such as taste , odor , or color ) in drinking water . epa recommend secondary standard to water system but do not require system to comply with the standard . however , state may choose to adopt they as enforceable standard < br /><br />list of national secondary drinking water regulations < br />contaminant secondary standard < br />aluminum 0.05 to 0.2 mg / l < br />chloride 250 mg / l < br />color 15 ( color units)<br />copper 1.0 mg / l < br />corrosivity noncorrosive < br />fluoride 2.0 mg / l < br />foaming agent 0.5 mg / l < br />iron 0.3 mg / l < br />manganese 0.05 mg / l < br />odor 3 threshold odor number < br />ph 6.5 - 8.5 < br />silver 0.10 mg / l < br />sulfate 250 mg / l < br />total dissolved solids 500 mg / l < br />zinc 5 mg / l",do not reduce total dissolved solids ( tds ),find review discount importance tds measurement talk measure miss point ok bad stuff remove tds measurement great change fact tds measure contaminant environmental protection agency epa national secondary drinking water regulations nsdwrs limit tds filter reduce tds environmental protection agency secondary drinking water regulations secondary standard non enforceable guideline regulate contaminant cause cosmetic effect skin tooth discoloration aesthetic effect taste odor color drinking water epa recommend secondary standard water system require system comply standard state choose adopt enforceable standard br national secondary drinking water regulations br secondary standard br mg l br mg l br color mg l br noncorrosive br mg l br agent mg l br mg l br mg l br threshold odor number br br mg l br mg l br dissolved solids mg l br mg l,reduce total dissolved solids tds,4,4,0
4.0,Great filter,"The pros,  it works great.<br />The cons, the constant price increases.",[],B00UXG4WR8,B00UXG4WR8,AGES2XNQYG2W6CT6EMLF2OU4YKDQ,2021-06-21 00:09:42.687,0,True,"the pro ,   it work great.<br />the con , the constant price increase .",great filter,pro work con constant price increase,great filter,4,4,4
5.0,Very east to install,"I have a Whirlpool refrigerator. The installer warned me about installing a new filter and it could be troublesome.  I had absolutely no problem switching out the filter. Basically you pop open the filter door, pull out the old filter  (there may be a little leakage as the old filter will be full of water) and insert the new filter.  Done.",[],B00UXG4WR8,B00UXG4WR8,AG43O6UECVFFV3OWROEZUM4ADEOA,2020-10-31 15:10:06.069,0,True,"i have a whirlpool refrigerator . the installer warn i about instal a new filter and it could be troublesome .   i have absolutely no problem switch out the filter . basically you pop open the filter door , pull out the old filter   ( there may be a little leakage as the old filter will be full of water ) and insert the new filter .   do .",very east to install,whirlpool refrigerator installer warn instal new filter troublesome absolutely problem switch filter basically pop open filter door pull old filter little leakage old filter water insert new filter,east install,0,4,4
5.0,Worked well,"Was hard to find what I needed, but found the right filter and was delivered quick.",[],B00UXG4WR8,B00UXG4WR8,AHLZS6VKDSLYXNHGCCY4DSXOHHDA,2019-10-06 17:35:52.885,0,True,"be hard to find what i need , but find the right filter and be deliver quick .",work well,hard find need find right filter deliver quick,work,4,4,4
5.0,"Know your fridge before ordering,  there are multiple styles with different connections.",Replacement filter for my fridge.,[],B00UXG4WR8,B00UXG4WR8,AHS3BWJXLV5RTSSAVLUSE2AZECBA,2018-07-05 18:04:49.931,0,True,replacement filter for my fridge .,"know your fridge before order ,   there be multiple style with different connection .",replacement filter fridge,know fridge order multiple style different connection,4,4,4
4.0,It works properly and it doesn't make the water taste weird. Costs too much though.,"It does seem to filter the water, it doesn't seem to introduce other problems (unlike the knockoff cheap filters) or cause weird flavors or smells. That is about it. It's expensive, too expensive really. They must make a good $30 of profit on these things because there is not that much expense to make a filter like this. It does work though, I guess.",[],B00UXG4WR8,B00UXG4WR8,AFXZA4WPED7KKVUYUHIX72FPFVIQ,2021-08-12 16:18:08.407,0,True,"it do seem to filter the water , it do not seem to introduce other problem ( unlike the knockoff cheap filter ) or cause weird flavor or smell . that be about it . it be expensive , too expensive really . they must make a good $ 30 of profit on these thing because there be not that much expense to make a filter like this . it do work though , i guess .",it work properly and it do not make the water taste weird . cost too much though .,filter water introduce problem unlike knockoff cheap filter cause weird flavor smell expensive expensive good profit thing expense filter like work guess,work properly water taste weird cost,0,4,1
5.0,GREAT WATER FILTET!,"THIS EVERYDROP WATER FILTER, AS USUAL, WORKS GREAT ON OUR WHIRLPOOL REFRIGERATOR.  IT IS EASY TO INSTALL AND MAKE OUR WATER IN CLAYTON COUNTY, GA, THE WORST IN THE AREA, DRINKABLE.",[],B00UXG4WR8,B00UXG4WR8,AFVKWDBMX5G2V4V7KV4YPET4RCHQ,2017-06-11 23:31:02.647,2,True,"this everydrop water filter , as usual , works great on our whirlpool refrigerator .   it be easy to install and make our water in clayton county , ga , the worst in the area , drinkable .",great water filtet !,everydrop water filter usual works great whirlpool refrigerator easy install water clayton county ga worst area drinkable,great water filtet,4,4,4
1.0,Should have ordered through Whirlpool!!,"The filter is supposed to be replaced every 6 months, but the one I purchased only lasted 3 months before my water dispenser stopped working.  It would only spit water out and every 30-60 minutes made a loud repetitive noise.  When I googled refrigerator troubleshooting, one possibility was a plugged filter.  I decided to remove the filter and test the water dispenser.  The dispenser works again and the fridge hasn't made any obnoxious noise since.  Unfortunately, I can't return it to Amazon, returns closed for this item 1 month after purchase :(",[],B00UXG4WR8,B00UXG4WR8,AFJUUZBGBJ4KEXJMI6CSQ2X4CR5A,2020-08-11 22:24:43.926,2,True,"the filter be suppose to be replace every 6 month , but the one i purchase only last 3 month before my water dispenser stop work .   it would only spit water out and every 30 - 60 minute make a loud repetitive noise .   when i google refrigerator troubleshooting , one possibility be a plugged filter .   i decide to remove the filter and test the water dispenser .   the dispenser work again and the fridge have not make any obnoxious noise since .   unfortunately , i can not return it to amazon , return close for this item 1 month after purchase :(",should have order through whirlpool ! !,filter suppose replace month purchase last month water dispenser stop work spit water minute loud repetitive noise google refrigerator troubleshooting possibility plugged filter decide remove filter test water dispenser dispenser work fridge obnoxious noise unfortunately return amazon return close item month purchase,order whirlpool,0,4,0
