rating,title_x,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,main_category,title_y,average_rating,rating_number,features,price,text_cleaned,text_cleaned1,sentiment
5,Great Music,This had some great music and I downloaded to my Ipod.,[],B08KGT79CH,B08KGT79CH,AEKL7JVPBMNHJYRFJYM6TSXJJ77Q,2022-04-24 23:46:16.709,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,this have some great music and i download to my ipod .,great music download ipod,4
5,It’s Adele - nothing else needs to be said!,May be the greatest vocalist of modern time. She sings her “you know what” off on this recording!,[],B09HVRTMFX,B09HVRTMFX,AE3OAJ37FCZMAXGJRFDUOSWX74QQ,2021-12-13 16:31:07.604,0,True,Digital Music,30,4.6,39104,[],7.27,"may be the great vocalist of modern time . she sing she "" you know what "" off on this recording !",great vocalist modern time sing know recording,4
5,Great product,I’m a fan so I am definitely biased but I love this album.,[],B08KGT79CH,B08KGT79CH,AGGSH73KTVRWTZVK5LY535KBUFEQ,2021-07-04 14:56:18.007,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,i ’m a fan so i be definitely biased but i love this album .,fan definitely biased love album,4
5,Good cd,Good music. I wished it came in a plastic jewel case,[],B08KGT79CH,B08KGT79CH,AGPYT3JJKVLIJOIJGRDN3CJIXLRQ,2020-11-16 00:12:29.684,2,True,Digital Music,POWER UP,4.8,28753,[],8.85,good music . i wish it come in a plastic jewel case,good music wish come plastic jewel case,3
4,Cool CD,CD arrived in good condition. Solid CD. AC/DC  is back.,[],B08KGT79CH,B08KGT79CH,AGZC26J7426GBBMGNFU7HWPADT3A,2020-12-08 02:26:23.665,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,cd arrive in good condition . solid cd . ac / dc   be back .,cd arrive good condition solid cd ac dc,4
5,Still rockin,Several good tunes of the AC/DC style,[],B08KGT79CH,B08KGT79CH,AF2SAWR675QW6QIXPETZRGQE6SOQ,2020-12-17 17:39:11.310,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,several good tune of the ac / dc style,good tune ac dc style,3
1,I paid to hear her whine and whine and whine,I love my other albums by Adele. This should be limited to those who care about her relentless whining and crying. Omg…I can cry to my close friends. She has to make me pay to hear her sobbing and self hate? Murmuring to her son about her screwed up life is actually a SONG? Awful songs except for a couple. Just listen first before you buy. I wish that I had.,[],B09HVRTMFX,B09HVRTMFX,AHPUP45U2X6RKOYRDYEWGPJKRWIQ,2021-11-22 23:43:45.774,21,True,Digital Music,30,4.6,39104,[],7.27,i love my other album by adele . this should be limit to those who care about her relentless whining and crying . omg … i can cry to my close friend . she have to make i pay to hear her sobbing and self hate ? murmur to her son about she screw up life be actually a song ? awful song except for a couple . just listen first before you buy . i wish that i have .,love album adele limit care relentless whining crying omg cry close friend pay hear sobbing self hate murmur son screw life actually song awful song couple listen buy wish,2
3,No case included,"The paper cover is so thin, I'm going to the dollar store to buy a CD plastic box","[{'small_image_url': 'https://m.media-amazon.com/images/I/61mMLsyrJmL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61mMLsyrJmL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61mMLsyrJmL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AFU3DMGBYOSLG667KF2ZHVRUUCAA,2022-06-28 01:03:48.245,0,True,Digital Music,30,4.6,39104,[],7.27,"the paper cover be so thin , i be go to the dollar store to buy a cd plastic box",paper cover thin go dollar store buy cd plastic box,0
5,Adele has done it again!,Gorgeous album!  One of the few artists that does not allow her recordings to be auto tuned. Worth the wait!,[],B09HVRTMFX,B09HVRTMFX,AG7UW3CUVMHYMXRXJLHQ2ERIDQ4Q,2021-11-20 01:05:12.880,4,True,Digital Music,30,4.6,39104,[],7.27,gorgeous album !   one of the few artist that do not allow her recording to be auto tune . worth the wait !,gorgeous album artist allow recording auto tune worth wait,4
3,Doesn't immediately grab you,"This is album is very different then her previous albums. It's very personal and intimate with a jazzy, bluesy feel. I wanted to give it a chance before writing a review.  When i first heard it i really can't say i liked it. After hearing the first single easy on me it is a bit jarring as most of the songs sound like nothing like it. That's not to say the rest of the song are bad but they are very personal to what she was going through and although somber at times does get hopeful.  I do like it it's just a very different album. I love 21 and 25, those albums just had a atmospheric cohesiveness that was magic.  I really thinks she's a talented singer and although this won't be a favorite album I think I'm starting to get it.",[],B09HVRTMFX,B09HVRTMFX,AGQHU5XGYUYTCCD475RS44Y7T5OA,2021-11-22 23:07:34.013,1,True,Digital Music,30,4.6,39104,[],7.27,"this be album be very different then her previous album . it be very personal and intimate with a jazzy , bluesy feel . i want to give it a chance before write a review .   when i first hear it i really can not say i like it . after hear the first single easy on i it be a bit jarring as most of the song sound like nothing like it . that be not to say the rest of the song be bad but they be very personal to what she be go through and although somber at time do get hopeful .   i do like it it be just a very different album . i love 21 and 25 , those album just have a atmospheric cohesiveness that be magic .   i really think she be a talented singer and although this will not be a favorite album i think i be start to get it .",album different previous album personal intimate jazzy bluesy feel want chance write review hear like hear single easy bit jarring song sound like like rest song bad personal go somber time hopeful like different album love album atmospheric cohesiveness magic think talented singer will favorite album think start,3
3,Sounds like the last album,I love Adele but this last album is boring. The songs are all starting to sound the same. And so sad.,[],B09HVRTMFX,B09HVRTMFX,AHD73PEKPD5Y4WMN7QHGJRACPOKA,2022-11-10 02:20:07.977,1,True,Digital Music,30,4.6,39104,[],7.27,i love adele but this last album be boring . the song be all start to sound the same . and so sad .,love adele album boring song start sound sad,1
3,It's not like her other albums,"I love Adele's voice and I have her other albums.  Unfortunately Adele's at her best when she's either ""sad"" or ""mad"".  From what I hear she's in a good place now. This album is a big snooze fest.",[],B09HVRTMFX,B09HVRTMFX,AGA3GAOLBLZR4FSBBXRMGGHJ65LQ,2021-12-05 22:30:48.802,0,True,Digital Music,30,4.6,39104,[],7.27,"i love adele 's voice and i have her other album .   unfortunately adele be at her good when she be either "" sad "" or "" mad "" .   from what i hear she be in a good place now . this album be a big snooze f .",love adele voice album unfortunately adele good sad mad hear good place album big snooze f,4
5,Fast shipping,Love this cd,[],B09HVRTMFX,B09HVRTMFX,AHJKOM2L3XPFPDC2A62PGDVZSN4Q,2022-02-17 04:05:13.788,0,True,Digital Music,30,4.6,39104,[],7.27,love this cd,love cd,4
5,GREAT ALBUM,As always Adele has created another great album. Enjoyed the album very much.,[],B09HVRTMFX,B09HVRTMFX,AFF6THUFEL4YFPNNWVH3PT5WKH4A,2022-01-21 13:54:34.971,0,True,Digital Music,30,4.6,39104,[],7.27,as always adele have create another great album . enjoy the album very much .,adele create great album enjoy album,4
5,Love Adele,"Love Adele, I have all her CD's, vinyl albums and DVD's.  An excellent addition to my collection of her talant.",[],B09HVTKLPQ,B09HVRTMFX,AFHFKLF5RRDFTUDHVQQHRMPBU56Q,2022-01-14 18:04:17.960,0,True,Digital Music,30,4.6,39104,[],7.27,"love adele , i have all her cd 's , vinyl album and dvd 's .   an excellent addition to my collection of her talant .",love adele cd vinyl album dvd excellent addition collection talant,4
4,"It's ok, not Back in Black.","I usually don't compare albums from the same group cause they are all different, but this one makes me wish for the old stuff. 3 stars for the music & 4 stars because, ................it's AC/DC.",[],B08KGT79CH,B08KGT79CH,AEJXLJDHSY6IS3ACJEOAHPIW6DFA,2021-06-19 18:21:40.862,0,True,Digital Music,POWER UP,4.8,28753,[],8.85,"i usually do not compare album from the same group cause they be all different , but this one make i wish for the old stuff . 3 star for the music & 4 star because , ................ it be ac / dc .",usually compare album group cause different make wish old stuff star music star ac dc,2
3,Meh,I was disappointed with this ca. I gave a coyote of her others and I like them very much.,[],B09HVRTMFX,B09HVRTMFX,AEZXDBE6MJMR3CSB4ZSOLCLNYXKA,2022-03-20 01:03:28.195,0,True,Digital Music,30,4.6,39104,[],7.27,i be disappointed with this ca . i give a coyote of her other and i like they very much .,disappointed give coyote like,3
5,Another great CD from Adele,Her music is timeless. Feels a little like therapy in parts.,[],B09HVRTMFX,B09HVRTMFX,AFI5ZZKMGUM4WNVBU4KRN5X65FKQ,2022-01-05 19:31:37.299,0,True,Digital Music,30,4.6,39104,[],7.27,her music be timeless . feel a little like therapy in part .,music timeless feel little like therapy part,2
5,Adele!,Love Adele's 30 CD,[],B09HVRTMFX,B09HVRTMFX,AH2RU6M6KPYFYA3PCEOWAQJIU7AQ,2022-05-09 22:38:33.606,0,True,Digital Music,30,4.6,39104,[],7.27,love adele 's 30 cd,love adele cd,4
5,Adele!,Love Adele's 30 CD,[],B09HVRTMFX,B09HVRTMFX,AH2RU6M6KPYFYA3PCEOWAQJIU7AQ,2022-05-09 22:38:33.606,0,True,Digital Music,30,4.6,39104,[],7.27,love adele 's 30 cd,love adele cd,4
5,It's Adele,"Nothing more needs to be said except it's Adele so gets 5 Stars, another outstanding album by her!",[],B09HVRTMFX,B09HVRTMFX,AFU6YXTRLJG36BMKBPGHDSVGROVA,2021-12-11 20:36:42.289,0,True,Digital Music,30,4.6,39104,[],7.27,"nothing more need to be say except it be adele so get 5 star , another outstanding album by she !",need say adele get star outstanding album,4
5,Great Adele!,I love Adele's music and this is one more to that list!,[],B09HVRTMFX,B09HVRTMFX,AGBPVZUBHDYIGYEWEVH5NIW7HQRQ,2021-12-07 01:05:02.464,0,True,Digital Music,30,4.6,39104,[],7.27,i love adele 's music and this be one more to that list !,love adele music list,4
5,Impressive work,Great cd of songs! Real depth and honesty! Her best work to date!,[],B09HVRTMFX,B09HVRTMFX,AECLBLPNIGJHIBPSTKOTMADYYIEQ,2022-01-08 18:32:40.618,1,True,Digital Music,30,4.6,39104,[],7.27,great cd of song ! real depth and honesty ! her good work to date !,great cd song real depth honesty good work date,4
5,Love this cd,If you love Adele you will love her cd.,[],B09HVRTMFX,B09HVRTMFX,AGKVFC5CTVQYCGUORPXTLISPQXVA,2021-11-23 17:42:36.447,0,True,Digital Music,30,4.6,39104,[],7.27,if you love adele you will love her cd .,love adele love cd,4
3,A Very Intrimate Adele Collection Focuses More on the Songwriting and Less On the Poweful Vocals,"I've been an Adele fan, I guess, since 19. Her voice soared and staked a claim right into my soul. What a powerhouse. She continued on that course, and I happily followed along - until now. I put in an advanced order for the CD on the strength of her past works. While the songwriting on 30 is superb, I am missing the inclusion of a powerhouse like Rolling in the Deep or Hello. The closest we come to having another Adele blockbuster is ""Hold On"", but if fails to achieve the same powerful vocal hold she had/has on many of her songs. I would've enjoyed the conversation she shared with us as a stand alone entry rather than inclusions as they tended to distract, rather than enhance, the songs.  No doubt this will achieve another milestone in Adele's history despite my preference for her older material.",[],B09HVRTMFX,B09HVRTMFX,AFQE62KSHCEHP6VVUOAEVUVTFKBQ,2021-11-21 18:21:12.359,0,False,Digital Music,30,4.6,39104,[],7.27,"i have be an adele fan , i guess , since 19 . her voice soar and stake a claim right into my soul . what a powerhouse . she continue on that course , and i happily follow along - until now . i put in an advanced order for the cd on the strength of her past work . while the songwrite on 30 be superb , i be miss the inclusion of a powerhouse like roll in the deep or hello . the close we come to have another adele blockbuster be "" hold on "" , but if fail to achieve the same powerful vocal hold she have / have on many of her song . i would 've enjoy the conversation she share with we as a stand alone entry rather than inclusion as they tend to distract , rather than enhance , the song .   no doubt this will achieve another milestone in adele 's history despite my preference for her old material .",adele fan guess voice soar stake claim right soul powerhouse continue course happily follow advanced order cd strength past work songwrite superb miss inclusion powerhouse like roll deep hello close come have adele blockbuster hold fail achieve powerful vocal hold song enjoy conversation share stand entry inclusion tend distract enhance song doubt achieve milestone adele history despite preference old material,3
